,id,user,text,retweet_count,location,latitude,longitude,country
20,8.89653e+17,natacortes_10,"'RT @AristotelesSD: #Jalisco es el primer estado en contar con una playa incluyente, adem\xc3\xa1s de promover la accesibilidad universal en las l\xc3\xad\xe2\x80\xa6'",133,'',,,
21,8.89653e+17,lcoria2012,'RT @TesslaJAL: #M\xc3\xa9xico renuncia a sus derechos sobre el territorio de Belice el 24 de julio de 1893 - Aqu\xc3\xad el dato...\n#SabiasQue #Jalisco #\xe2\x80\xa6',19,'M\xc3\xa9xico',45.5049376,-122.6252431, USA
22,8.89653e+17,joelmo2003,'RT @JEliasSahab: El 18Mayo2017 inici\xc3\xb3 2a etapa del Programa #ImpulsoASectoresEstrategicos del estado de #Jalisco #Mexico c/una bolsa de 160\xe2\x80\xa6',7,'',,,
23,8.89652e+17,diegorojas,"'Beautiful craftsmanship, I just need to ask @RealGDT if it tastes like heaven...or hell.\nhttps://t.co/hbHWTggB6i\xe2\x80\xa6 https://t.co/5tSgovMVRg'",0,'Los Angeles  CA',34.0522342,-118.2436849, USA
24,8.89652e+17,NotiDuroymacizo,'#Guadalajara #Jalisco  \n Asaltantes asesinan a polic\xc3\xadas en cl\xc3\xadnica de Guadalajara https://t.co/JpCVkD7SV2   https://t.co/JqIcmHFeON',0,'Mazatl\xc3\xa1n  Sinaloa',23.2494148,-106.4111425, Mexico
25,8.89652e+17,ExpresoPress,"'Ocasionar\xc3\xa1 rachas de viento de 60 a 70 kil\xc3\xb3metros por hora y oleaje de 3.5 metros en las costas de #Jalisco,... https://t.co/Mts5s4GBZt'",0,'Tamaulipas  M\xc3\xa9xico',24.26694,-98.8362755, Mexico
26,8.89651e+17,tusEmpleos,"'Trabajo: Auxiliar administrativo, en #Jalisco https://t.co/lqnpVMp9Ec #empleo #trabajo #s\xc3\xadguemeytesigo'",1,'M\xc3\xa9xico  CDMX',19.4326077,-99.133208, Mexico
27,8.89651e+17,glezmanzo,"'RT @AristotelesSD: El liderazgo de #Jalisco a nivel nacional es una realidad, somos ejemplo en atenci\xc3\xb3n a las personas con discapacidad.'",114,'',,,
28,8.89651e+17,JoeDelBosque,'Feliz #DiaNacionalDelTequila! #NationalTequilaDay @donjulio #tequila #Jalisco https://t.co/BP2GrZAvHJ',0,'California',36.778261,-119.4179324, USA
29,8.89651e+17,glezmanzo,"'RT @AristotelesSD: #Jalisco es el primer estado en contar con una playa incluyente, adem\xc3\xa1s de promover la accesibilidad universal en las l\xc3\xad\xe2\x80\xa6'",133,'',,,
30,8.89651e+17,gamalieldejesu2,"'RT @AristotelesSD: El liderazgo de #Jalisco a nivel nacional es una realidad, somos ejemplo en atenci\xc3\xb3n a las personas con discapacidad.'",114,'guadalajara  Jalisco  Mexico',20.6596988,-103.3496092, Mexico
31,8.89651e+17,FormulaJalisco,"'Ma\xc3\xb1ana no te pierdas F\xc3\xb3rmula Noticias #Jalisco, primera emisi\xc3\xb3n. Sintoniza el 1280AM y en Tercera Cadena de https://t.co/J9ac5g6nto'",0,'Guadalajara  Jal. M\xc3\xa9xico',20.6596988,-103.3496092, Mexico
32,8.89651e+17,Odltorre,"'RT @AristotelesSD: #Jalisco es el primer estado en contar con una playa incluyente, adem\xc3\xa1s de promover la accesibilidad universal en las l\xc3\xad\xe2\x80\xa6'",133,'',,,
33,8.89651e+17,OtalLoBo,"'RT @AristotelesSD: #Jalisco es el primer estado en contar con una playa incluyente, adem\xc3\xa1s de promover la accesibilidad universal en las l\xc3\xad\xe2\x80\xa6'",133,'Guadalajara  Jal',20.6596988,-103.3496092, Mexico
34,8.8965e+17,OtalLoBo,"'RT @AristotelesSD: El liderazgo de #Jalisco a nivel nacional es una realidad, somos ejemplo en atenci\xc3\xb3n a las personas con discapacidad.'",114,'Guadalajara  Jal',20.6596988,-103.3496092, Mexico
35,8.8965e+17,gamalieldejesu2,"'RT @AristotelesSD: #Jalisco es el primer estado en contar con una playa incluyente, adem\xc3\xa1s de promover la accesibilidad universal en las l\xc3\xad\xe2\x80\xa6'",133,'guadalajara  Jalisco  Mexico',20.6596988,-103.3496092, Mexico
36,8.8965e+17,frankyville,'@palqueseva M\xc3\xad rancho querido\xf0\x9f\x8e\xbc Parece rumbo a #ElSalto  camino pa @MazatlanMex Aj\xc3\xbaa desde #Tlajomulco #Jalisco\xe2\x80\xa6 https://t.co/nkw4RapPD1',0,'Tlajomulco de Z\xc3\xba\xc3\xb1iga  Jalisco',20.4736865,-103.4479314, Mexico
37,8.89649e+17,karina_corts,"'RT @AristotelesSD: #Jalisco es el primer estado en contar con una playa incluyente, adem\xc3\xa1s de promover la accesibilidad universal en las l\xc3\xad\xe2\x80\xa6'",133,'Zapopan  Jalisco.',20.6719563,-103.416501, Mexico
38,8.89649e+17,Bertha_Castillo,'@perafangomez Todav\xc3\xada tra\xc3\xada tierra de #Jalisco ?',0,'Zapopan  Jalisco',20.6719563,-103.416501, Mexico
39,8.89648e+17,UnigisALatina,'RT @IIEGJ: Arranca primer diplomado en sistemas de informaci\xc3\xb3n geogr\xc3\xa1fica de @UnigisALatina en #Jalisco https://t.co/HNtVh7wNAL',15,'Am\xc3\xa9rica Latina',,,
40,8.89648e+17,Ruralac,'RT @IIEGJ: Arranca primer diplomado en sistemas de informaci\xc3\xb3n geogr\xc3\xa1fica de @UnigisALatina en #Jalisco https://t.co/HNtVh7wNAL',15,'COLOMBIA & M\xc3\x89XICO',4.570868,-74.297333,Colombia
41,8.89648e+17,PantojaAntonio,'RT @IIEGJ: Arranca primer diplomado en sistemas de informaci\xc3\xb3n geogr\xc3\xa1fica de @UnigisALatina en #Jalisco https://t.co/HNtVh7wNAL',15,'',,,
42,8.89648e+17,VIKTORDELATORRE,"'RT @conagua_mx: Vientos fuertes y oleaje elevado se prev\xc3\xa9n en #Jalisco, #Colima, #Michoac\xc3\xa1n y #Guerrero, debido a #Hilary https://t.co/Madf\xe2\x80\xa6'",19,'',,,
43,8.89648e+17,DuarteMinaP,"'RT @AristotelesSD: #Jalisco es el primer estado en contar con una playa incluyente, adem\xc3\xa1s de promover la accesibilidad universal en las l\xc3\xad\xe2\x80\xa6'",133,'Guadalajara  Jalisco',20.6596988,-103.3496092, Mexico
44,8.89647e+17,notinfomex,"'""El Cholo"" sucesor de ""El Ojos"" como l\xc3\xadder del C\xc3\xa1rtel de Tl\xc3\xa1huac en #CDMX https://t.co/Q9YavbY8Uv #edomex #jalisco #morelos #puebla'",0,'M\xc3\xa9xico',45.5049376,-122.6252431, USA
45,8.89647e+17,_Jioshe,'Felicidad\xf0\x9f\x98\x8d! #Mazamitla #Jalisco https://t.co/YXYTMiJGaL',0,'Culiacan  Sinaloa.',24.8090649,-107.3940117, Mexico
46,8.89646e+17,melnadal23,'RT @donaenvida: #Guadalajara #URGE #sangre tipo O para Miguel \xc3\x81ngel Torres Franco en Hptal. Civil Fray Antonio Alcalde #JALISCO RT',45,'',,,
47,8.89646e+17,reportejalisco1,'Present\xc3\xb3 libro https://t.co/jvlvmvJiaq #Jalisco #defensor\xc3\xada https://t.co/0EqJh2jEsu',0,'Guadalajara  Jalisco',20.6596988,-103.3496092, Mexico
48,8.89646e+17,JaliscoenPleno,"'RT @AristotelesSD: #Jalisco es el primer estado en contar con una playa incluyente, adem\xc3\xa1s de promover la accesibilidad universal en las l\xc3\xad\xe2\x80\xa6'",133,'Guadalajara  Jalisco',20.6596988,-103.3496092, Mexico
49,8.89645e+17,JaliscoenPleno,"'RT @LaAlamedaJal: #TeBuscamos Jose Luis Arana Aguilar. Tonala, Jalisco  #Jalisco https://t.co/1xg6Hy5H7q'",9,'Guadalajara  Jalisco',20.6596988,-103.3496092, Mexico
50,8.89645e+17,JaliscoenPleno,'RT @NadiaMadrigal: #Atenci\xc3\xb3n hoy en #En vivo tendremos en @conciencialaire  al @DrCarlosLomeli rumbo a su candidatura 2018 por #Jalisco @bo\xe2\x80\xa6',4,'Guadalajara  Jalisco',20.6596988,-103.3496092, Mexico
51,8.89644e+17,SEDISOCIAL,"'RT @AristotelesSD: #Jalisco es el primer estado en contar con una playa incluyente, adem\xc3\xa1s de promover la accesibilidad universal en las l\xc3\xad\xe2\x80\xa6'",133,'Estado de Jalisco',20.6595382,-103.3494376, Mexico
52,8.89644e+17,jaime22ram,"'RT @AristotelesSD: El liderazgo de #Jalisco a nivel nacional es una realidad, somos ejemplo en atenci\xc3\xb3n a las personas con discapacidad.'",114,'Guadalajara  Jal; M\xc3\xa9xico',20.6596988,-103.3496092, Mexico
53,8.89643e+17,renato_yanez,'RT @PabloGMarquez1: La Red #VIRAL  #Jalisco se une a los esfuerzos para el empoderamiento del peat\xc3\xb3n https://t.co/UDRyoSEFh0',2,'Guadalajara  Jalisco  M\xc3\xa9xico',20.6596988,-103.3496092, Mexico
54,8.89643e+17,maribellorenzoh,'RT @donaenvida: #Guadalajara #URGE #sangre tipo O para Miguel \xc3\x81ngel Torres Franco en Hptal. Civil Fray Antonio Alcalde #JALISCO RT',45,'',,,
55,8.89642e+17,BenitoChavezM,"'RT @AristotelesSD: El liderazgo de #Jalisco a nivel nacional es una realidad, somos ejemplo en atenci\xc3\xb3n a las personas con discapacidad.'",114,'',,,
56,8.89642e+17,BenitoChavezM,"'RT @AristotelesSD: #Jalisco es el primer estado en contar con una playa incluyente, adem\xc3\xa1s de promover la accesibilidad universal en las l\xc3\xad\xe2\x80\xa6'",133,'',,,
57,8.89642e+17,gueris08,"'RT @notinfomex: Cae ""El Joshua"" l\xc3\xadder del #CJNG tras cateos en Casa de Seguridad de #Canc\xc3\xban https://t.co/GLwZiczMe4 #cdmx #jalisco #merida\xe2\x80\xa6'",3,'Veracruz',19.173773,-96.1342241, Mexico
58,8.89642e+17,AlfonsoPerez_22,"'#Naturaleza #vida  #Tlaquepaque #Arte #Verde #Vida #MiVidaLoca #Jalisco #Guapo @ Tlaquepaque,\xe2\x80\xa6 https://t.co/qVhWmxRxmb'",0,'Mi mundo',27.664941,-97.3573119, USA
59,8.89642e+17,WarRoomLan,"'RT @PoliciaFedMx: #Jalisco. #VialidadLibre km 12 Ctra. 35 Guadalajara-Chapala, mismo tramo. Maneje con precauci\xc3\xb3n'",4,'',,,
60,8.89642e+17,LANews_SOC,"'RT @PoliciaFedMx: #Jalisco. #VialidadLibre km 12 Ctra. 35 Guadalajara-Chapala, mismo tramo. Maneje con precauci\xc3\xb3n'",4,'',,,
61,8.89641e+17,SanvalEquipment,'RT @SanvalEquipment: #Jalisco #Mexico #Doosan https://t.co/TjoEQ3GWC5',2,'Guadalajara  Jalisco M\xc3\xa9xico.',20.6596988,-103.3496092, Mexico
62,8.89641e+17,Sendas_Antiguas,"'Predicaci\xc3\xb3n: ""Por qu\xc3\xa9 no pecar"". https://t.co/gcoKdzzzx6 #SanaDoctrina #Morelos #Jalisco'",0,'Cuernavaca  Morelos. M\xc3\xa9xico.',18.9242095,-99.22156590000002, Mexico
63,8.89641e+17,SaloMrtnz,'RT @TesslaJAL: #M\xc3\xa9xico renuncia a sus derechos sobre el territorio de Belice el 24 de julio de 1893 - Aqu\xc3\xad el dato...\n#SabiasQue #Jalisco #\xe2\x80\xa6',19,'W/h',42.2091481,-83.3980236, USA
64,8.89641e+17,PabloVega91,"'RT @AristotelesSD: #Jalisco es el primer estado en contar con una playa incluyente, adem\xc3\xa1s de promover la accesibilidad universal en las l\xc3\xad\xe2\x80\xa6'",133,'Zapopan  Jalisco',20.6719563,-103.416501, Mexico
65,8.89641e+17,rosadelmoral1,"'RT @PoliciaFedMx: #Jalisco. #VialidadLibre km 12 Ctra. 35 Guadalajara-Chapala, mismo tramo. Maneje con precauci\xc3\xb3n'",4,'',,,
66,8.89641e+17,RicardoRSeanez,"'RT @tusEmpleos: Nueva vacante: Representante de ventas, en #Jalisco https://t.co/tCCO2mAEht #empleo #trabajo #s\xc3\xadguemeytesigo'",1,'Distrito Federal  M\xc3\xa9xico',19.4326077,-99.133208, Mexico
67,8.89641e+17,RMAGDALES,"'RT @AristotelesSD: #Jalisco es el primer estado en contar con una playa incluyente, adem\xc3\xa1s de promover la accesibilidad universal en las l\xc3\xad\xe2\x80\xa6'",133,'GOBIERNO DEL ESTADO DE JALISCO',20.6991458,-103.3480809, Mexico
68,8.89641e+17,RicardoRSeanez,"'RT @tusEmpleos: Trabajo: Representante de ventas, en #Jalisco https://t.co/tCCO2mAEht #empleo #trabajo #s\xc3\xadguemeytesigo'",1,'Distrito Federal  M\xc3\xa9xico',19.4326077,-99.133208, Mexico
69,8.89641e+17,RicardoRSeanez,"'RT @empleogob_mx: Guadalajara #Jalisco #solicita Gerente agr\xc3\xb3nomo comercial. $50,000 https://t.co/E86smVFbcD #empleo'",2,'Distrito Federal  M\xc3\xa9xico',19.4326077,-99.133208, Mexico
70,8.89641e+17,Rene_LOPR,"'RT @AristotelesSD: El liderazgo de #Jalisco a nivel nacional es una realidad, somos ejemplo en atenci\xc3\xb3n a las personas con discapacidad.'",114,'',,,
71,8.89641e+17,RicardoRSeanez,"'RT @tusEmpleos: Vacante: Auxiliar de almac\xc3\xa9n, en #Jalisco https://t.co/vYOayYqsRP #empleo #trabajo #s\xc3\xadguemeytesigo'",0,'Distrito Federal  M\xc3\xa9xico',19.4326077,-99.133208, Mexico
72,8.8964e+17,ELOCCIDENTAL,'Propondr\xc3\xa1 #Jalisco cambios al Sistema de Justicia Penal Adversarial porque est\xc3\xa1 colapsado\n#NOTA \xe2\x96\xba\xe2\x80\xa6 https://t.co/NmXWw6wB6U',0,'Guadalajara  Jalisco',20.6596988,-103.3496092, Mexico
73,8.8964e+17,Rene_LOPR,"'RT @AristotelesSD: #Jalisco es el primer estado en contar con una playa incluyente, adem\xc3\xa1s de promover la accesibilidad universal en las l\xc3\xad\xe2\x80\xa6'",133,'',,,
74,8.8964e+17,RicardoRSeanez,"'RT @tusEmpleos: Buscamos: Ejecutivo de cuenta zona centro, en #Jalisco https://t.co/3jUxESwdK6 #empleo #trabajo #s\xc3\xadguemeytesigo'",1,'Distrito Federal  M\xc3\xa9xico',19.4326077,-99.133208, Mexico
75,8.8964e+17,yesipulido,'RT @gisellear20: Apunto de iniciar la segunda etapa en la construcci\xc3\xb3n del EMSaD 08 @COBAEJALISCO de #Tuxcacuesco #Jalisco les comparto est\xe2\x80\xa6',21,'San Sebastian del Oeste',20.7613306,-104.8528075, Mexico
76,8.8964e+17,RicardoRSeanez,"'RT @tusEmpleos: Vacante: Ing. industrial biling\xc3\xbce, en #Jalisco https://t.co/zLCx2ScIHb #empleo #trabajo #s\xc3\xadguemeytesigo'",1,'Distrito Federal  M\xc3\xa9xico',19.4326077,-99.133208, Mexico
77,8.8964e+17,Alond_mor,"'RT @EnConcreto_Mx: \xe2\x80\x98Hilary\xe2\x80\x99 se acerca a las costas de #Jalisco, #Colima, #Michoac\xc3\xa1n y #Guerrero. https://t.co/HexaRYqWut https://t.co/OMd5H\xe2\x80\xa6'",13,'CDMX',19.4326077,-99.133208, Mexico
78,8.8964e+17,UlissMej,"'RT @EnConcreto_Mx: \xe2\x80\x98Hilary\xe2\x80\x99 se acerca a las costas de #Jalisco, #Colima, #Michoac\xc3\xa1n y #Guerrero. https://t.co/HexaRYqWut https://t.co/OMd5H\xe2\x80\xa6'",13,'CDMX',19.4326077,-99.133208, Mexico
79,8.8964e+17,Laua_tez,"'RT @EnConcreto_Mx: \xe2\x80\x98Hilary\xe2\x80\x99 se acerca a las costas de #Jalisco, #Colima, #Michoac\xc3\xa1n y #Guerrero. https://t.co/HexaRYqWut https://t.co/OMd5H\xe2\x80\xa6'",13,'CDMX',19.4326077,-99.133208, Mexico
80,8.8964e+17,jessicaperez127,"'RT @EnConcreto_Mx: \xe2\x80\x98Hilary\xe2\x80\x99 se acerca a las costas de #Jalisco, #Colima, #Michoac\xc3\xa1n y #Guerrero. https://t.co/HexaRYqWut https://t.co/OMd5H\xe2\x80\xa6'",13,'Baja California Sur  M\xc3\xa9xico',26.0444446,-111.6660725, Mexico
81,8.8964e+17,JessiCampz_,"'RT @EnConcreto_Mx: \xe2\x80\x98Hilary\xe2\x80\x99 se acerca a las costas de #Jalisco, #Colima, #Michoac\xc3\xa1n y #Guerrero. https://t.co/HexaRYqWut https://t.co/OMd5H\xe2\x80\xa6'",13,'CDMX',19.4326077,-99.133208, Mexico
82,8.8964e+17,ValeOrtiz_z,"'RT @EnConcreto_Mx: \xe2\x80\x98Hilary\xe2\x80\x99 se acerca a las costas de #Jalisco, #Colima, #Michoac\xc3\xa1n y #Guerrero. https://t.co/HexaRYqWut https://t.co/OMd5H\xe2\x80\xa6'",13,'CDMX',19.4326077,-99.133208, Mexico
83,8.8964e+17,PauBts_,"'RT @EnConcreto_Mx: \xe2\x80\x98Hilary\xe2\x80\x99 se acerca a las costas de #Jalisco, #Colima, #Michoac\xc3\xa1n y #Guerrero. https://t.co/HexaRYqWut https://t.co/OMd5H\xe2\x80\xa6'",13,'CDMX',19.4326077,-99.133208, Mexico
84,8.8964e+17,RomanGuillrom,"'RT @EnConcreto_Mx: \xe2\x80\x98Hilary\xe2\x80\x99 se acerca a las costas de #Jalisco, #Colima, #Michoac\xc3\xa1n y #Guerrero. https://t.co/HexaRYqWut https://t.co/OMd5H\xe2\x80\xa6'",13,'CDMX',19.4326077,-99.133208, Mexico
85,8.8964e+17,Gil_Rood,"'RT @EnConcreto_Mx: \xe2\x80\x98Hilary\xe2\x80\x99 se acerca a las costas de #Jalisco, #Colima, #Michoac\xc3\xa1n y #Guerrero. https://t.co/HexaRYqWut https://t.co/OMd5H\xe2\x80\xa6'",13,'Morelos  M\xc3\xa9xico',18.6813049,-99.1013498, Mexico
86,8.8964e+17,DiegocaldDiego,"'RT @EnConcreto_Mx: \xe2\x80\x98Hilary\xe2\x80\x99 se acerca a las costas de #Jalisco, #Colima, #Michoac\xc3\xa1n y #Guerrero. https://t.co/HexaRYqWut https://t.co/OMd5H\xe2\x80\xa6'",13,'CDMX',19.4326077,-99.133208, Mexico
87,8.8964e+17,Alex_campoo,"'RT @EnConcreto_Mx: \xe2\x80\x98Hilary\xe2\x80\x99 se acerca a las costas de #Jalisco, #Colima, #Michoac\xc3\xa1n y #Guerrero. https://t.co/HexaRYqWut https://t.co/OMd5H\xe2\x80\xa6'",13,'Sonora  M\xc3\xa9xico',29.2972247,-110.3308814, Mexico
88,8.8964e+17,Alej_cas,"'RT @EnConcreto_Mx: \xe2\x80\x98Hilary\xe2\x80\x99 se acerca a las costas de #Jalisco, #Colima, #Michoac\xc3\xa1n y #Guerrero. https://t.co/HexaRYqWut https://t.co/OMd5H\xe2\x80\xa6'",13,'CDMX',19.4326077,-99.133208, Mexico
89,8.8964e+17,CEAC_CNS,"'RT @PoliciaFedMx: #Jalisco. #VialidadLibre km 12 Ctra. 35 Guadalajara-Chapala, mismo tramo. Maneje con precauci\xc3\xb3n'",4,'M\xc3\xa9xico',45.5049376,-122.6252431, USA
90,8.8964e+17,Jesaii,'Shout out to my hometown cause without it there would be no Tequila &amp; #NationalTequilaDay #Jalisco \xf0\x9f\x87\xb2\xf0\x9f\x87\xbd \xf0\x9f\xa5\x82',0,'Jalisco  M\xc3\xa9xico',20.6595382,-103.3494376, Mexico
91,8.8964e+17,hrobinson_M,"'importante\n\n#Jalisco. #VialidadLibre km 12 Ctra. 35 Guadalajara-Chapala, mismo tramo. Maneje con precauci\xc3\xb3n\n\n\xe2\x80\x94 Polic\xc3\xada Federal Mx (PoliciaF\xe2\x80\xa6'",0,'Quer\xc3\xa9taro Arteaga  M\xc3\xa9xico',45.5049376,-122.6252431, USA
92,8.89639e+17,PoliciaFedMx,"'#Jalisco. #VialidadLibre km 12 Ctra. 35 Guadalajara-Chapala, mismo tramo. Maneje con precauci\xc3\xb3n'",4,'M\xc3\xa9xico',45.5049376,-122.6252431, USA
93,8.89638e+17,ginygdlmex,"'RT @AristotelesSD: #Jalisco es el primer estado en contar con una playa incluyente, adem\xc3\xa1s de promover la accesibilidad universal en las l\xc3\xad\xe2\x80\xa6'",133,'Guadalajara Mexico',20.6596988,-103.3496092, Mexico
94,8.89638e+17,PreciadoMarce,"'RT @AristotelesSD: #Jalisco es el primer estado en contar con una playa incluyente, adem\xc3\xa1s de promover la accesibilidad universal en las l\xc3\xad\xe2\x80\xa6'",133,'',,,
95,8.89638e+17,lgerardo_loyola,"'Retweeted EN CONCRETO (@EnConcreto_Mx):\n\n\xe2\x80\x98Hilary\xe2\x80\x99 se acerca a las costas de #Jalisco, #Colima, #Michoac\xc3\xa1n y... https://t.co/4IFFRrYP17'",0,'CDMX',19.4326077,-99.133208, Mexico
96,8.89638e+17,lgerardo_loyola,"'RT @EnConcreto_Mx: \xe2\x80\x98Hilary\xe2\x80\x99 se acerca a las costas de #Jalisco, #Colima, #Michoac\xc3\xa1n y #Guerrero. https://t.co/HexaRYqWut https://t.co/OMd5H\xe2\x80\xa6'",13,'CDMX',19.4326077,-99.133208, Mexico
97,8.89638e+17,franjv15,"'RT @AristotelesSD: #Jalisco es el primer estado en contar con una playa incluyente, adem\xc3\xa1s de promover la accesibilidad universal en las l\xc3\xad\xe2\x80\xa6'",133,'',,,
98,8.89637e+17,marcelachd,"'RT @LaAlamedaJal: #TeBuscamos Jorge Enrique Garcia Barreto. Guadalajara, Jalisco  #Jalisco https://t.co/hN7gNHmMda'",5,'',,,
99,8.89637e+17,marcelachd,"'RT @LaAlamedaJal: #TeBuscamos Diego Garc\xc3\xada Chavira. Guadalajara, Jalisco  #Jalisco https://t.co/YDlr3DISly'",3,'',,,
100,8.89636e+17,lefarey,'RT @TesslaJAL: #M\xc3\xa9xico renuncia a sus derechos sobre el territorio de Belice el 24 de julio de 1893 - Aqu\xc3\xad el dato...\n#SabiasQue #Jalisco #\xe2\x80\xa6',19,'Caracas  Venezuela',10.4805937,-66.90360629999999, Venezuela
101,8.89636e+17,EnConcreto_Mx,"'\xe2\x80\x98Hilary\xe2\x80\x99 se acerca a las costas de #Jalisco, #Colima, #Michoac\xc3\xa1n y #Guerrero. https://t.co/HexaRYqWut https://t.co/OMd5H35XKA'",13,'M\xc3\xa9xico',45.5049376,-122.6252431, USA
102,8.89636e+17,rutaperegrino,"'El #Tecolote, identidad de los #Mixtlenses...\n\n#PuebloAmigo\n#TierradeHongos\n#Jalisco\n#M\xc3\xa9xico\n#RutadelPeregrino https://t.co/HRZvwZ6VkL'",0,'Jalisco  M\xc3\xa9xico',20.6595382,-103.3494376, Mexico
103,8.89636e+17,richiealmazan,"'RT @AristotelesSD: El liderazgo de #Jalisco a nivel nacional es una realidad, somos ejemplo en atenci\xc3\xb3n a las personas con discapacidad.'",114,'Guadalajara  Jalisco',20.6596988,-103.3496092, Mexico
